ID,hora_reg_norm,dia_reg,medio_contacto_grupo,tipo_mail_rango,ingreso_propio_norm,edad_norm,sexo,nivel_estudios,Estado,destino,act_eco,ing_cuota_pf_rv,cuota_mensual_fijos,cuota_mensual_revolventes,hist_suf_pf_norm,hist_suf_rv_norm,bc_score_norm,icc_norm,monto_prom_norm,porc_deuda_12m_norm,porc_fijos_norm,porc_saldo_fijos_norm,pagos_suf_limite_norm,pagos_suf_limite_RV_norm,creditos_general_norm,creditos_general_ab_norm,creditos_recientes_norm,Saldo_Vencido_act_norm,Saldo_Actual_PF_norm,Saldo_Actual_RV_norm,porc_deuda_rev_norm,pagos_suf_limite_PF_norm,porc_mop_1_norm,ind_mop_4_9_norm,mop_max_act_norm,BANCO_HIP,BANCO_RV,BANCO_PF,AUTO,TIENDA_COMERCIAL,FINANCIERA,MICROFINANCIERA,COMUNICACIONES,con_2m_norm,BURO_DE_CREDITO_C,BANCO_C,SIC_C,FINANCIERA_C,CONSUMIDOR_FINAL_C,MICROFINANCIERA_C,TIENDA_COMERCIAL_C,BANCOS_C
1689638,0.8695652,3,Otro_medio,correo_otro,0.5535714,0.0111055,Hombre,Licenciatura,CDMX,6,Empleado,0.03568571,0,1249,0.0,0.548,0.6594427,0.875,0.1,0.2496869,0.0,0.0,1.0,1.0,0.16,0.3,1.0,0.0,0.0,0.1763467,0.2838258,0.0,0.9065421,0.2,0.1111111,0.0,0.4166667,0.0,0.0,0.25,0.0,0.0,0.3333333,0.06666667,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0
447629,0.391304347826087,5,Campana GL,gma,0.196428571428571,0.00504795557799091,Mujer,Licenciatura,Estado de México,6,Empleado,0.034,0,510,0.216,0.312,0.752321981424149,0.875,0.0,0.24968685516318,0.2,0.0,0.368,0.342,0.08,0.15,1.0,0.0,0.0,0.105313333333333,0.750451306413302,0.0325,0.966666666666667,0.0,0.111111111111111,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.0,0.0,0.0
170211,0.956521739130435,3,Otro_medio,gma,0.6,0.00403836446239273,Hombre,Licenciatura,Puebla,2,Comerciante,0.0199202127659574,0,749,0.0,0.088,0.687306501547988,0.875,0.235,0.24968685516318,0.0,0.0,0.054,0.054,0.04,0.1,1.0,0.0,0.0,0.104166666666667,0.219452247191011,0.0,1.0,0.0,0.111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.181818181818182,0.545454545454545,0.0,0.0,0.0,0.0,0.0909090909090909,0.0
534117,0.695652173913043,5,Otro_medio,correo_otro,1.0,0.0136294800605755,Hombre,Bachillerato,CDMX,1,Comerciante,0.00733333333333333,0,440,0.0,0.188,0.640866873065015,1.0,0.004995,0.24968685516318,0.0,0.0,0.118,0.118,0.04,0.1,1.0,0.44,0.0,0.00535333333333333,0.100387548443555,0.0,0.841269841269841,0.1,0.222222222222222,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.6,0.12,0.0,0.08,0.0,0.0,0.0
1295016,0.826087,3,Campana GL,hot,1.0,0.008076729,Mujer,Licenciatura,CDMX,6,Empleado,0.1666667,0,10000,0.336,0.344,0.6873065,0.625,0.172392,0.2496869,0.2666667,0.0,0.952,0.714,0.24,0.15,0.6,0.0,0.0,0.5686333,0.5978733,0.2975,0.4094488,0.0,0.1111111,0.0,0.4,0.2,0.0,0.0,0.06666667,0.0,0.1333333,0.2,0.1428571,0.4285714,0.0,0.2142857,0.07142857,0.0,0.0,0.0
816888,0.9565217,1,Otro_medio,hot,0.2321429,0.008076729,Hombre,Maestria,Veracruz Llave,7,Empleado,0.0,0,0,0.352,0.564,0.74613,0.875,1.0,0.2496869,0.5714286,0.5,1.0,0.87,0.56,0.05,0.6666667,0.0,0.0,0.0,0.0,0.2975,0.4548287,0.0,0.1111111,0.05714286,0.1428571,0.05714286,0.0,0.08571429,0.4571429,0.0,0.2,0.4,0.1052632,0.05263158,0.2631579,0.05263158,0.1052632,0.0,0.0,0.0
1475171,0.6086957,3,Otro_medio,gma,0.1071429,0.006562342,Hombre,Secundaria,Aguascalientes,6,Empleado,0.4277,3683,594,0.292,0.364,0.755418,0.75,0.06958875,0.2637319,0.4615385,0.9079261,0.718,0.45,0.22,0.4,0.8,0.0,0.131044,0.1625933,0.2736309,0.335,0.942029,0.0,0.1111111,0.07692308,0.2307692,0.07692308,0.0,0.1538462,0.2307692,0.0,0.1538462,0.06666667,0.4166667,0.1666667,0.0,0.1666667,0.0,0.0,0.0,0.0
1788688,0.3913043,6,Campana GL,hot,0.0,0.002019182,Mujer,Licenciatura,Veracruz Llave,1,Comerciante,0.2,0,800,0.0,0.068,0.6099071,0.875,0.0,0.2496869,0.0,0.0,0.034,0.034,0.02,0.05,1.0,0.0,0.0,0.05552667,0.5689208,0.0,0.7916667,0.1,0.1111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.2
1094239,0.6521739,1,SOLCREDITO,gma,0.03571429,0.007571933,Mujer,Bachillerato,Queretaro de Arteaga,4,Empleado,0.165,760,230,0.348,0.556,0.6780186,0.75,0.02519833,0.4557729,0.8181818,0.2811795,0.13,0.0,0.18,0.05,0.2,0.0,0.00698,0.02974,0.4056192,0.1625,1.0,0.0,0.1111111,0.0,0.0,0.1818182,0.0,0.0,0.6363636,0.0,0.1818182,0.1333333,0.4074074,0.3703704,0.03703704,0.03703704,0.0,0.07407407,0.0,0.0
923730,0.9130435,4,Facebook,gma,0.125,0.0116103,Mujer,Licenciatura,Morelos,8,Empleado,0.5567273,5705,419,0.412,0.572,0.6563467,0.5,0.33,0.2496869,0.3,0.4187627,0.58,0.418,0.14,0.2,1.0,0.0,0.679672,1.0,0.9626246,0.2025,0.9342105,0.0,0.1111111,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.2,0.3333333,0.34375,0.40625,0.09375,0.0,0.0625,0.0,0.0,0.0
511641,0.0434782608695652,3,El Mejor Trato,hot,0.0357142857142857,0.00706713780918728,Hombre,Bachillerato,San Luis Potosi,1,Empleado,0.523666666666667,2268,874,0.36,0.32,0.739938080495356,0.75,0.0736666666666667,0.221103497264635,0.733333333333333,0.46154761196693,1.0,0.632,0.58,0.5,0.625,0.0,0.1552,0.301766666666667,0.498820858679362,0.7025,1.0,0.0,0.111111111111111,0.0,0.166666666666667,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.214285714285714,0.428571428571429,0.142857142857143,0.0,0.0,0.0,0.0,0.142857142857143
147655,0.478260869565217,6,Otro_medio,hot,0.142857142857143,0.00959111559818274,Hombre,Licenciatura,CDMX,3,Empleado,0.0631666666666667,0,758,0.324,0.348,0.764705882352941,0.75,0.124166666666667,0.24968685516318,0.125,0.0,0.644,0.532,0.16,0.15,1.0,0.0,0.0,0.281633333333333,0.483900528058098,0.14,0.944994499449945,0.0,0.111111111111111,0.0,0.25,0.0625,0.0,0.125,0.0625,0.0,0.5,0.0666666666666667,0.2,0.4,0.0,0.1,0.0,0.0,0.2,0.0
393117,0.391304347826087,2,Facebook,gma,0.0357142857142857,0.00302877334679455,Hombre,Licenciatura,CDMX,6,Empleado,0.201833333333333,1000,211,0.004,0.032,0.597523219814242,0.625,0.01,1.0,0.5,0.248015873015873,0.018,0.016,0.04,0.1,1.0,0.0,0.004,0.0202133333333333,1.0,0.0025,0.0,0.0,0.111111111111111,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.272727272727273,0.272727272727273,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0
257212,1.0,2,Otro_medio,hot,0.678571428571429,0.01110550227158,Hombre,Licenciatura,Durango,6,Empleado,0.334904761904762,14065,1,0.572,0.572,0.736842105263158,0.75,0.25,0.230103970225508,0.368421052631579,0.843965510493233,1.0,1.0,0.34,0.2,0.8,0.0,1.0,0.531553333333333,0.761217826319407,0.6975,0.906542056074766,0.1,0.111111111111111,0.0,0.526315789473684,0.263157894736842,0.105263157894737,0.0,0.0,0.0,0.0526315789473684,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1357289,0.3913043,3,SOLCREDITO,gma,0.03571429,0.006057547,Hombre,Licenciatura,CDMX,6,Comerciante,0.0001666667,0,1,0.896,0.928,0.622291,0.75,0.0,0.2496869,0.4615385,0.0,0.602,0.506,0.22,0.1,1.0,0.0,0.0,0.1118933,0.5245492,0.12,0.9654577,0.1,0.1111111,0.0,0.07692308,0.0,0.0,0.7692308,0.0,0.0,0.1538462,0.4666667,0.2727273,0.09090909,0.09090909,0.1818182,0.0,0.0,0.0,0.09090909
1468077,0.826087,1,Facebook,gma,0.5178571,0.006562342,Hombre,Licenciatura,Queretaro de Arteaga,6,Comerciante,0.2745455,6325,2735,0.412,0.544,0.6532508,0.625,0.105,0.2496869,0.25,0.5162402,0.896,0.748,0.28,0.35,0.7777778,0.0,0.481648,0.75224,0.6478126,0.185,0.9671053,0.1,0.1111111,0.0,0.375,0.0625,0.0,0.25,0.0,0.125,0.0625,0.6,0.3636364,0.3636364,0.03030303,0.06060606,0.06060606,0.0,0.0,0.0
190965,0.91304347826087,6,Otro_medio,gma,0.0714285714285714,0.00302877334679455,Hombre,Licenciatura,Michoacan de Ocampo,6,Empleado,0.777625,1011,5210,0.064,0.1,0.681114551083591,0.125,0.08116,0.1928449502513,0.2,0.0729169987354819,0.238,0.206,0.2,0.35,0.7,0.0,0.027448,0.581633333333333,0.955104766492238,0.04,0.90990990990991,0.0,0.111111111111111,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.533333333333333,0.222222222222222,0.444444444444444,0.111111111111111,0.0555555555555556,0.0833333333333333,0.0,0.0277777777777778,0.0
1962277,0.5217391,2,Campana GL,gma,0.08928571,0.005047956,Mujer,Licenciatura,Estado de México,8,Empleado,0.126,1134,0,0.416,0.384,0.6996904,0.75,0.02435333,0.3902489,0.6666667,1.0,0.32,0.034,0.18,0.15,1.0,0.0,0.03136,0.0,0.0,0.3575,0.8444444,0.0,0.1111111,0.0,0.08333333,0.08333333,0.0,0.5,0.08333333,0.0,0.1666667,0.2,0.25,0.0,0.1666667,0.08333333,0.08333333,0.1666667,0.0,0.08333333
1159888,0.04347826,5,El Mejor Trato,hot,0.1964286,0.00454316,Mujer,Licenciatura,Baja California,6,Empleado,0.1352,2028,0,0.264,0.244,0.7275542,0.75,0.06225,0.2496869,0.25,0.6373486,0.404,0.33,0.14,0.25,0.8333333,0.0,0.04,0.03793333,0.490475,0.0925,0.7634409,0.9,0.1111111,0.0,0.375,0.125,0.0,0.25,0.0,0.125,0.125,0.06666667,0.0,0.9090909,0.0,0.0,0.0,0.0,0.0,0.0
754377,0.4782609,7,SOLCREDITO,gma,0.0,0.005552751,Mujer,Licenciatura,Estado de México,6,Empleado,0.7365,1753,1193,0.184,0.084,0.7182663,0.875,0.0,0.2496869,0.6666667,0.7462636,0.192,0.07,0.12,0.15,0.75,0.0,0.105856,0.05998667,1.0,0.1525,1.0,0.0,0.1111111,0.0,0.1666667,0.0,0.0,0.5,0.0,0.0,0.0,0.06666667,0.3076923,0.0,0.0,0.2307692,0.0,0.0,0.0,0.0
1234564,0.7826087,3,SOLCREDITO,gma,0.0,0.007571933,Hombre,Bachillerato,Aguascalientes,6,Empleado,1.0,9173,2218,0.208,0.268,0.6099071,0.75,0.1456425,0.2114907,0.5833333,0.9719523,0.502,0.218,0.2,0.3,0.6666667,0.112,0.24224,0.05676667,0.6372549,0.355,0.8027613,0.0,0.3333333,0.08333333,0.1666667,0.1666667,0.0,0.08333333,0.0,0.0,0.0,0.06666667,0.4285714,0.1428571,0.0,0.1428571,0.0,0.0,0.0,0.0
765669,0.6521739,5,SOLCREDITO,gma,0.5535714,0.01817264,Hombre,Licenciatura,Tamaulipas,7,Empleado,0.5825429,13160,7229,0.308,1.0,0.8235294,1.0,0.5858167,0.1517774,0.4545455,0.6223389,1.0,1.0,0.38,0.35,0.7,0.0,0.929976,0.94058,0.1578772,0.495,0.9515738,0.0,0.1111111,0.0,0.1818182,0.4545455,0.0,0.1818182,0.0,0.0,0.1363636,0.0,0.25,0.1875,0.125,0.0,0.0625,0.0,0.125,0.0625
1068641,0.826087,3,Campana GL,hot,0.1964286,0.007067138,Hombre,Licenciatura,Estado de México,6,Empleado,0.0944,696,720,0.044,0.276,0.5944272,0.625,0.02809833,1.0,0.2857143,0.1412931,0.244,0.212,0.1,0.2,0.8,0.0,0.027876,0.28236,0.6118752,0.04,0.9115044,0.2,0.1111111,0.0,0.2857143,0.2857143,0.0,0.0,0.0,0.0,0.2857143,0.1333333,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
944006,0.5217391,2,Campana GL,gma,1.0,0.01716305,Hombre,Licenciatura,CDMX,6,Empleado,0.6666667,30000,10000,0.196,1.0,0.8204334,1.0,1.0,0.3939556,0.2173913,0.9431261,1.0,1.0,0.34,0.45,0.9,0.0,1.0,1.0,0.1232159,0.32,0.9675588,0.1,0.1111111,0.08695652,0.3913043,0.1304348,0.0,0.1304348,0.0,0.0,0.1304348,0.06666667,0.1428571,0.2857143,0.07142857,0.0,0.2142857,0.0,0.2142857,0.0
1646741,0.5217391,2,Campana GL,correo_otro,0.2571429,0.001514387,Mujer,Bachillerato,Baja California,11,Empleado,0.1559239,2024,845,0.12,0.072,0.7275542,0.75,0.0,0.2496869,0.7142857,0.7010727,0.096,0.046,0.14,0.1,0.5714286,0.0,0.093324,0.06632,0.9849505,0.0625,0.9462366,0.0,0.1111111,0.0,0.2857143,0.4285714,0.0,0.0,0.2857143,0.0,0.0,0.2,0.2727273,0.2272727,0.1363636,0.04545455,0.0,0.0,0.0,0.09090909
895475,0.4347826,3,Otro_medio,gma,0.1071429,0.02170621,Mujer,Licenciatura,Veracruz Llave,3,Empleado,0.5154,5154,0,0.752,0.792,0.6687307,0.5,0.1,0.2496869,0.6666667,0.9978853,0.788,0.162,0.34,0.1,1.0,0.0,0.0,0.00356,0.2572254,0.7825,0.3919653,0.0,0.1111111,0.04166667,0.0,0.2083333,0.0,0.2083333,0.2083333,0.0,0.2083333,0.3333333,0.1176471,0.3235294,0.1176471,0.2058824,0.08823529,0.0,0.02941176,0.0
1473405,0.1304348,3,Campana GL,gma,0.1071429,0.005047956,Hombre,Licenciatura,Puebla,8,Empleado,0.2391,0,2391,0.0,0.34,0.7027864,0.75,0.1261667,0.2496869,0.0,0.0,0.174,0.174,0.1,0.15,0.6,0.0,0.0,0.4609333,0.4855337,0.0,0.9649123,0.0,0.1111111,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.375,0.1333333,0.1666667,0.0,0.1666667,0.0,0.1666667,0.0,0.1666667,0.0
1798107,0.6521739,2,Otro_medio,gma,0.1964286,0.003028773,Hombre,Licenciatura,CDMX,3,Empleado,0.1211333,1817,0,0.032,0.0,0.6996904,0.75,0.075,1.0,1.0,1.0,0.016,0.0,0.02,0.05,1.0,0.0,0.03712,0.0,0.0,0.02,1.0,0.0,0.1111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1847151,0.7391304,3,SOLCREDITO,gma,0.3214286,0.008076729,Hombre,Licenciatura,Morelos,2,Comerciante,0.357,6859,995,0.096,0.244,0.6996904,0.875,0.2572206,1.0,0.2,0.5689339,0.462,0.396,0.28,0.5,0.9230769,0.0,0.669064,0.8448867,0.385793,0.0825,0.929078,0.0,0.1111111,0.0,0.6666667,0.2,0.0,0.0,0.0,0.06666667,0.06666667,0.4666667,0.3888889,0.3888889,0.08333333,0.02777778,0.02777778,0.02777778,0.0,0.0
1877376,0.3043478,3,Campana GL,out,0.6428571,0.003028773,Hombre,Bachillerato,CDMX,2,Empleado,0.0,0,0,0.168,0.204,0.752322,0.75,0.054375,0.2496869,0.5454545,0.0,0.206,0.108,0.2,0.15,0.3333333,0.0,0.0,0.10326,0.4810248,0.1225,0.9408284,0.2,0.1111111,0.0,0.3636364,0.0,0.09090909,0.3636364,0.09090909,0.0,0.0,0.8,0.3766234,0.3636364,0.07792208,0.05194805,0.02597403,0.0,0.01298701,0.02597403
1835890,0.5652174,5,Facebook,hot,0.4642857,0.005552751,Mujer,Licenciatura,Nuevo Leon,6,Empleado,0.4216667,12538,112,0.064,0.264,0.6130031,0.625,0.0375,0.2496869,0.3333333,0.9888286,0.128,0.066,0.08,0.15,0.75,0.0,1.0,0.02151333,0.4619238,0.0775,0.7407407,0.5,0.1111111,0.0,0.1666667,0.1666667,0.1666667,0.0,0.1666667,0.0,0.1666667,0.2666667,0.04,0.44,0.16,0.0,0.08,0.0,0.0,0.0
774461,0.3913043,3,Campana GL,yah,0.1964286,0.01867744,Hombre,Bachillerato,Estado de México,6,Empleado,0.4011333,5657,360,0.388,0.368,0.6904025,0.875,0.0,0.2496869,0.5,0.9696996,0.502,0.184,0.06,0.1,1.0,0.0,0.0,0.04428667,0.3075463,0.3975,0.5884774,0.1,0.1111111,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.1333333,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0
1064532,0.5217391,2,Campana GL,gma,0.002303571,0.004038364,Hombre,Licenciatura,Guanajuato,1,Comerciante,0.0,0,0,0.0,0.28,0.873065,1.0,0.0,0.2496869,0.0,0.5,0.236,0.236,0.04,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.9537037,0.1,0.1111111,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.3333333,0.2666667,0.4444444,0.2222222,0.0,0.0,0.0,0.2222222,0.0,0.0
1025137,0.3478261,3,Campana GL,out,0.2142857,0.0111055,Hombre,Secundaria,Puebla,3,Empleado,0.5140625,8224,1,0.276,1.0,0.7337461,0.75,0.05165,0.2150932,0.5,0.9248495,0.394,0.14,0.14,0.25,0.8333333,0.0,0.130804,0.1436267,0.7428966,0.3175,0.95338,0.1,0.1111111,0.125,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.2666667,0.2307692,0.4615385,0.07692308,0.0,0.07692308,0.07692308,0.0,0.0
753689,0.8695652,6,Otro_medio,gma,0.2857143,0.006562342,Mujer,Licenciatura,CDMX,9,Empleado,0.2681,2310,3052,0.148,0.212,0.7956656,0.875,0.1193883,0.2882029,0.1875,0.8476071,0.498,0.4,0.24,0.45,0.8181818,0.0,0.221812,0.06646667,0.06856946,0.1225,0.958159,0.3,0.1111111,0.0,0.375,0.125,0.0,0.1875,0.0625,0.0,0.25,0.0,0.4347826,0.3913043,0.0,0.0,0.0,0.0,0.0,0.0
1188809,0.8695652,4,SOLCREDITO,gma,0.375,0.005552751,Hombre,Licenciatura,Jalisco,1,Empleado,0.01,0,250,0.0,0.052,0.74613,1.0,0.0,0.2496869,0.0,0.0,0.026,0.026,0.02,0.05,1.0,0.0,0.0,0.008933333,0.1914286,0.0,0.1666667,0.0,0.1111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666667,0.2608696,0.3478261,0.08695652,0.08695652,0.08695652,0.0,0.0,0.0
156318,0.0,6,Otro_medio,gma,0.232142857142857,0.00656234225138819,Hombre,Maestria,CDMX,2,Comerciante,0.275529411764706,4684,0,0.064,0.064,0.591331269349845,0.75,0.315,1.0,0.6,0.978033207707589,0.072,0.032,0.08,0.15,0.75,0.0,0.478536,0.0179133333333333,0.319842875848113,0.05,0.8,0.0,0.111111111111111,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.2,0.2,0.133333333333333,0.533333333333333,0.133333333333333,0.0,0.0,0.0,0.0,0.0
478356,0.782608695652174,2,Otro_medio,hot,0.285714285714286,0.0212014134275618,Hombre,Bachillerato,Guanajuato,6,Comerciante,0.4439,2081,6797,0.436,0.624,0.662538699690402,0.375,0.36696,0.220429862347299,0.307692307692308,0.117433368021402,1.0,1.0,0.42,0.4,0.888888888888889,0.0,0.197708,1.0,0.765466264975828,0.5975,0.908386187455955,1.0,0.111111111111111,0.0,0.5,0.115384615384615,0.0,0.0,0.192307692307692,0.0,0.153846153846154,0.133333333333333,0.307692307692308,0.615384615384615,0.0,0.0384615384615385,0.0,0.0,0.0,0.0
72691,0.565217391304348,5,Otro_medio,hot,0.0,0.00555275113579,Hombre,Licenciatura,Jalisco,6,Empleado,1.0,15671,2115,0.256,0.376,0.659442724458204,0.375,0.0566666666666667,0.258169800759733,0.227272727272727,0.960123663201253,0.946,0.622,0.26,0.4,1.0,0.0,1.0,0.115913333333333,0.432943227091633,0.405,0.615384615384615,0.5,0.111111111111111,0.0,0.272727272727273,0.136363636363636,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0,0.409090909090909,0.2,0.230769230769231,0.384615384615385,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0
742442,0.4347826,7,El Mejor Trato,hot,0.5357143,0.015648660000000002,Hombre,Maestria,Coahuila de Zaragoza,6,Empleado,1.0,28856,6938,0.224,0.564,0.6965944,0.5,0.15,0.2635202,0.5,0.6837618,0.96,0.596,0.2,0.5,1.0,0.0,1.0,1.0,0.9120161,0.455,0.9148418,0.7,0.1111111,0.07142857,0.2142857,0.2142857,0.1428571,0.0,0.0,0.0,0.2857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448493,0.5652174,2,El Mejor Trato,gma,0.07142857,0.002523978,Hombre,Licenciatura,Estado de México,10,Empleado,0.251875,467,1548,0.032,0.212,0.7120743,0.5,0.10971,1.0,0.2222222,0.4679891,0.448,0.422,0.18,0.45,1.0,0.0,0.148536,0.2814267,0.6769403,0.0325,1.0,0.0,0.1111111,0.0,0.4444444,0.2222222,0.0,0.3333333,0.0,0.0,0.0,0.2666667,0.4074074,0.4074074,0.0,0.0,0.0,0.0,0.0,0.0
754977,0.7391304,7,Otro_medio,gma,0.0625,0.01362948,Hombre,Secundaria,Jalisco,11,Empleado,0.2436,1568,259,0.596,0.588,0.7863777,1.0,0.05025,0.2496869,0.3333333,0.9526269,0.774,0.31,0.08,0.15,1.0,0.0,0.0,0.01962667,0.3432836,0.58,1.0,0.0,0.1111111,0.1666667,0.1666667,0.0,0.0,0.3333333,0.0,0.0,0.1666667,0.0,0.4285714,0.4285714,0.04761905,0.0,0.04761905,0.0,0.0,0.0
1363017,0.5652174,5,YoTePresto,hot,1.0,0.008581524,Hombre,Licenciatura,Estado de México,6,Empleado,0.05301667,0,3181,0.372,0.46,0.749226,0.75,0.218,0.2496869,0.45,0.0,1.0,1.0,0.34,0.1,0.4,0.0,0.0,0.3895867,0.5999979,0.275,0.9281609,0.0,0.1111111,0.0,0.4,0.35,0.0,0.0,0.1,0.0,0.1,0.5333333,0.25,0.1785714,0.1785714,0.1071429,0.1785714,0.0,0.0,0.03571429
1157656,0.8695652,3,Otro_medio,hot,0.0,0.00454316,Hombre,Licenciatura,Jalisco,6,Empleado,1.0,1458,2872,0.116,0.14,0.6904025,0.5,0.1484217,0.9722106,0.4,0.5819076,0.182,0.1,0.14,0.15,0.4285714,0.0,0.264484,0.3167133,0.8882636,0.1025,0.8611111,0.0,0.1111111,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.2,0.2,0.3333333,0.25,0.0,0.0,0.0,0.08333333,0.0,0.0
1686572,0.8695652,2,Otro_medio,hot,0.1214286,0.007571933,Hombre,Licenciatura,CDMX,6,Empleado,0.1200926,0,1297,0.0,0.22,0.755418,0.75,0.048,0.2496869,0.0,0.0,0.178,0.178,0.08,0.1,0.6666667,0.0,0.0,0.11088,0.616,0.0,0.9156118,0.0,0.1111111,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.1333333,0.3846154,0.3846154,0.0,0.0,0.07692308,0.0,0.0,0.0
203305,0.739130434782609,6,Facebook,gma,0.232142857142857,0.0141342756183746,Hombre,Bachillerato,Tabasco,6,Empleado,0.785470588235294,12148,1205,0.792,0.544,0.693498452012384,0.375,0.258215,0.346023703349132,0.782608695652174,0.962403001801648,0.944,0.372,0.44,0.4,0.8,0.0,0.630776,0.141346666666667,0.859389566697742,0.715,0.96875,0.0,0.111111111111111,0.0434782608695652,0.130434782608696,0.130434782608696,0.0,0.130434782608696,0.0434782608695652,0.0,0.0,0.333333333333333,0.0909090909090909,0.272727272727273,0.272727272727273,0.0,0.0909090909090909,0.0454545454545455,0.0,0.0
702162,0.8695652,5,El Mejor Trato,correo_otro,0.1696429,0.01867744,Hombre,Maestria,Morelos,6,Comerciante,0.4703704,4955,1395,0.46,0.468,0.8235294,1.0,0.0,0.2496869,0.375,0.7518925,0.932,0.764,0.14,0.2,1.0,0.0,0.262212,0.1442067,0.1615459,0.21,0.95338,0.0,0.1111111,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.125,0.1333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565654,0.434782608695652,5,Otro_medio,correo_otro,1.0,0.00706713780918728,Hombre,Licenciatura,CDMX,1,Comerciante,0.121916666666667,7315,0,0.02,0.312,0.693498452012384,0.625,0.39775,1.0,0.2,0.917133310137925,0.212,0.202,0.06,0.1,1.0,0.0,0.558824,0.0841533333333333,1.0,0.0125,0.423868312757202,0.0,0.111111111111111,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.266666666666667,0.333333333333333,0.428571428571429,0.0952380952380952,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0
1409372,0.6956522,2,Facebook,gma,0.4642857,0.01312468,Mujer,Licenciatura,Durango,1,Comerciante,0.1088333,1764,1501,0.436,0.568,0.7089783,0.625,0.082075,0.2877688,0.8888889,0.2816566,0.882,0.428,0.7,0.3,0.5454545,0.0,0.089364,0.37986,0.9480699,0.5675,0.8817967,0.5,0.1111111,0.0,0.05555556,0.4166667,0.0,0.5,0.0,0.0,0.02777778,0.4666667,0.2105263,0.1578947,0.2631579,0.05263158,0.05263158,0.0,0.0,0.0
202507,0.652173913043478,5,Facebook,hot,0.196428571428571,0.00656234225138819,Hombre,Licenciatura,CDMX,6,Empleado,0.2056,1986,1098,0.156,0.224,0.687306501547988,0.875,0.0692,0.24968685516318,0.454545454545455,0.700841735819875,0.356,0.204,0.2,0.15,1.0,0.0,0.094252,0.0670533333333333,0.931210073141376,0.19,0.918200408997955,0.0,0.111111111111111,0.0,0.454545454545455,0.272727272727273,0.0,0.0,0.181818181818182,0.0,0.0909090909090909,0.0,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.0,0.0,0.0
489022,0.565217391304348,4,Otro_medio,hot,0.169642857142857,0.00757193336698637,Hombre,Licenciatura,Nayarit,6,Empleado,0.708222222222222,6383,3178,0.52,0.484,0.643962848297214,0.25,0.484575,0.338245982997122,0.703703703703704,0.926334805571103,1.0,0.778,0.48,0.35,0.777777777777778,0.0,1.0,0.362373333333333,0.836233288718635,0.8925,0.60727969348659,0.5,0.111111111111111,0.037037037037037,0.111111111111111,0.0740740740740741,0.0,0.111111111111111,0.0,0.185185185185185,0.0740740740740741,0.133333333333333,0.285714285714286,0.178571428571429,0.107142857142857,0.0,0.107142857142857,0.107142857142857,0.0,0.0
976656,0.8695652,4,Otro_medio,hot,0.1964286,0.01211509,Hombre,Bachillerato,Quintana Roo,8,Empleado,0.5280667,7498,423,0.64,0.312,0.755418,0.875,0.063325,0.2724942,0.8,0.9909139,1.0,0.314,0.62,0.45,0.5,0.0,0.224088,0.01793333,0.06658416,0.89,0.6680217,1.0,0.1111111,0.02857143,0.05714286,0.05714286,0.0,0.4857143,0.1142857,0.0,0.02857143,0.3333333,0.2307692,0.2307692,0.07692308,0.07692308,0.0,0.0,0.07692308,0.0
